movie_id,title,overview,poster_path,source_genre,genres,poster_file,Drama,Comedy,Documentary,Romance,Action,Thriller,Horror,Crime,Music,Animation,TV Movie,Family
107443,The Brave One,A young Mexican boy tirelessly tries to save his pet bull from death at the hands of a celebrated matador.,/zDoRHflS5fzFYJWmdtmUnA8iQrf.jpg,"['Family', 'Drama']","['Family', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107443.jpg,1,0,0,0,0,0,0,0,0,0,0,1
107548,Chori Chori Chupke Chupke,"Raj and Priya are newly married. Priya is heavy with children, but due to unexpected circumstances, she loses her child and is unable to conceive again. Enter Madhoo, a prostitute who is willing to become surrogate mother for the couple. Their relationship becomes entangled with love triangle when Madhoo falls in love with Raj.",/lwanyGNvbpMO7AzRj18qhO46bcs.jpg,"['Romance', 'Drama']","['Romance', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107548.jpg,1,0,0,1,0,0,0,0,0,0,0,0
107554,Exposed,"A young teacher, Emily Bennett, sets out to clear her name after digitally fabricated pornographic photos of her are sent to her students. She soon discovers that this incident is linked to the kidnapping of another young woman and that she is now the kidnapper's next target.",/jGmEzQcziQiDzm44pmIusAPVEw5.jpg,['TV Movie'],"['Thriller', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107554.jpg,0,0,0,0,0,1,0,0,0,0,1,0
107580,A Very British Sex Scandal,"A Very British Sex Scandal tells the story of Peter Wildeblood, a royal correspondent for the Daily Mail newspaper. He is a closet homosexual and like many gay men at that time, lives in secret as homosexuality is against the law. One evening he meets Eddie McNally, who is on leave from the air force and the pair embark on an affair together. However, it is their weekend at the estate of Lord Edward Montagu which eventually leads to a scandal which rocked modern Britain and led to a reconsideration of, and the eventual decriminilisation of homosexuality.",/hG1osmhUy0d1sbB00B6NPIpBBOl.jpg,['TV Movie'],"['Romance', 'TV Movie', 'Drama', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107580.jpg,1,0,0,1,0,0,0,1,0,0,1,0
107581,Digimon X-Evolution,"The Digital World is becoming so overpopulated that the super computer Yggdrasill who governs the Digital World can no longer handle it. Its solution is Project Ark: to wipe out most of inhabitants with the X Program. Yggdrasill chooses a very small percentage to be moved to a new Digital World and then proceeds to destroy the old one. Some Digimon who were not chosen survive anyway, and they move to the new world with a rare gift known as the X Antibody; this antibody changes their appearance and makes them more powerful, while at the same time making them immune to the X Program. No longer in control, Yggdrasill uses the Royal Knights to destroy these X-Digimon, who are outcasts in the new Digital World.",/23sgZ4RwTPZJ691PaO8IYfDwnwq.jpg,['Animation'],['Animation'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107581.jpg,0,0,0,0,0,0,0,0,0,1,0,0
107596,Halloween with the New Addams Family,The original TV Addams Family members prepare for Halloween.,/j0MUzxCxRc3aQTLsAimsxD92zYz.jpg,['TV Movie'],"['Comedy', 'Horror', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107596.jpg,0,1,0,0,0,0,1,0,0,0,1,0
107641,Onimasa: A Japanese Godfather,"Onimasa is the egocentric boss of a small yakuza clan on Shikoku Island, whose criminal duties conflict with his self-image as a chivalrous samurai. His struggles with his boss, the Shikoku Godfather, and the tumultuous life of his adopted daughter, Matsue, form the backdrop of this epic tale of justice, obedience, and bloody vengeance.",/vGP9WAxhXFTtEmoemhy3ysIwLkT.jpg,['Crime'],"['Drama', 'Action', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107641.jpg,1,0,0,0,1,0,0,1,0,0,0,0
107745,Saajan,"Breaking conventional barriers, a poor, disabled orphan befriends the son of a wealthy businessman. However, their friendship is put to the test after both friends fall in love with the same woman.",/wg4WBjFhYZeLaaQhE3NeFyfTn2Y.jpg,"['Romance', 'Drama']","['Romance', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107745.jpg,1,0,0,1,0,0,0,0,0,0,0,0
107748,Sin tetas no hay paraíso,"Catalina is a young, beautiful girl living in extreme poverty with her brother Bayron and her mother Hilda. She becomes obsessed with getting breast implants to get social status and money. She leaves her boyfriend Albeira and becomes a prostitute for drug dealers. In this way she will enjoy all the luxuries that she lacks. Meanwhile, her ex-boyfriend Albeira and her mother Hilda begin a relationship behind her back.",/4fIx3BgiU7u9ZuMG74JYidIVboM.jpg,"['Drama', 'Crime']","['Drama', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107748.jpg,1,0,0,0,0,0,0,1,0,0,0,0
107807,Evil Black Magic,"La Pin, a sinister sorcerer from Thailand who earns money by placing spells of domination on people. Fa La-ting is his zombie murderess, controlled by a metal spike which La Pin has driven into her skull, and rival sorceress Sofia sends her sexually ravenous midget ghosts after Fa to avenge one of the zombie's murder victims. The main story line concerns a young man named Ming who pines for a beautiful girl, Chun Yin, and yearns to win her away from her suave boyfriend Wong Wai. Ming goes to Nanyang and becomes the sorcerer La Pin's apprentice, picking up enough knowledge to invite the couple to Thailand, and set his plan of enslaving Yin and murdering Wai in motion. After placing the Crazy Love Curse on his intended victim, however, Ming is in over his head, as Wai enlists the aid of the powerful sorceress Sofia to get his beloved Yin back.",/zJn2931sa5MdzBpqMq7YfoEUZOr.jpg,['Horror'],['Horror'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107807.jpg,0,0,0,0,0,0,1,0,0,0,0,0
107811,21 & Over,"Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",/ruPRsaWpSbHv2085k1bO2HbSAUV.jpg,['Comedy'],['Comedy'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107811.jpg,0,1,0,0,0,0,0,0,0,0,0,0
107846,Escape Plan,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",/qOZPLflxDqKogu9v9hYw3lolxGs.jpg,"['Thriller', 'Action']","['Thriller', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107846.jpg,0,0,0,0,1,1,0,0,0,0,0,0
107908,The Monkey Goes West,"THE MONKEY GOES WEST is the first entry in the studio’s epic, four-part screen adaptation of “Journey to the West,” a 16th-century novel recounting the efforts of a Buddhist monk and his magical companions to travel to India and bring back Buddhist sutras.",/1ZAqTlHLnyDzCOMp9JnhQeqAaxp.jpg,['Music'],"['Music', 'Adventure', 'Action', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107908.jpg,0,0,0,0,1,0,0,0,1,0,0,0
107910,Princess Iron Fan,"The mythological tale of a quest from China to India to bring back Buddhist scriptures, famous for the adventures of Sun Wukong, the notorious Monkey King.",/AuZHz8ceDez9ggL9A80Cob9HSZL.jpg,['Music'],"['Music', 'Adventure', 'Action', 'Fantasy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107910.jpg,0,0,0,0,1,0,0,0,1,0,0,0
107973,The Dolly Sisters,Two sisters from Hungary become famous entertainers in the early 1900s. Fictionalized biography with lots of songs.,/30pEBwqwQiSHF16voYzU3A0C0tD.jpg,['Music'],"['Music', 'Romance', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107973.jpg,1,0,0,1,0,0,0,0,1,0,0,0
107985,The World's End,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,/kpglnOBYmKn0AkkWDzGxzKHDbds.jpg,"['Comedy', 'Action']","['Comedy', 'Science Fiction', 'Action']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/107985.jpg,0,1,0,0,1,0,0,0,0,0,0,0
108001,Buffalo Girls,"The bold escapades of tough-talking Calamity Jane Canary and her illustrious cohorts. It's the waning days of the Wild West and Jane, the rough 'n' rugged cowgirl, is searching not only for her long-lost daughter, but the Wild West she once knew. Jane traverses plains, mountains and continents until she finally discovers the answer to her problems: Dora, the vivacious, gold-hearted madam who's been her one true friend all along.",/i3aopsYlPoRos5ISB2Jp7VcDUd9.jpg,['TV Movie'],"['Western', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108001.jpg,0,0,0,0,0,0,0,0,0,0,1,0
108012,Caroline?,Hallmark Hall of Fame presents the story of a mysterious woman claiming to be the deceased daughter of a rich man tries to solve the problems of his untrusting son and supposedly physically and mentally handicaped daughter. But one question stands in her way: is she really Caroline?,/xmKSJNflQAmUfZpfYNL9AFjEvTI.jpg,['TV Movie'],"['Drama', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108012.jpg,1,0,0,0,0,0,0,0,0,0,1,0
108055,"Hallelujah, I'm a Bum",A New York tramp falls in love with the mayor's amnesiac girlfriend after rescuing her from a suicide attempt.,/chZdSN3vs9rb552KFvNVi8CRhvj.jpg,['Music'],"['Music', 'Romance']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108055.jpg,0,0,0,1,0,0,0,0,1,0,0,0
108074,Dagger Eyes,"Assassins are after a prostitute who has come into possession of a cigarette lighter that, unbeknownst to her, contains the negatives that show a politician's assassination. A delightfully playful giallo starring the beautiful Carole Bouquet as Mystère, a high class call girl who becomes the target for a couple of assassins.",/6HUCx7NuaoKI4kVlQhbNo3JWN0g.jpg,['Crime'],"['Thriller', 'Drama', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108074.jpg,1,0,0,0,0,1,0,1,0,0,0,0
108083,Bizarre,A wife escapes her pressure-filled marriage only to have her husband haunt her literally and figuratively.,/szzMi5duQHn38hC8ow0QrIXOQ7A.jpg,['Thriller'],"['Thriller', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108083.jpg,1,0,0,0,0,1,0,0,0,0,0,0
108134,Sketch Artist,"A sketch artist for the police helps a witness recall who she saw leaving the scene of a murder, and discovers that the person is his wife. Not willing to believe she was responsible, he resketches the pictures so they don't look like her, and he begins his own investigation of the murder.",/cioo465M7jKMB56pcIzTTD2Aj9a.jpg,"['TV Movie', 'Crime']","['Thriller', 'TV Movie', 'Mystery', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108134.jpg,0,0,0,0,0,1,0,1,0,0,1,0
108204,Double Teamed!,"Heather and Heidi play volleyball for their school team, when their family decides that they need to go to a bigger school so that they will have a better chance for scholarships. But at the new school, the twins are discovered by the basketball coach. Inspired by the true story of Heather and Heidi Burge.",/a9oSHI9ivzgkvY5r5uj08iCualJ.jpg,"['Family', 'TV Movie']","['Family', 'Drama', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108204.jpg,1,0,0,0,0,0,0,0,0,0,1,1
108211,The Elizabeth Smart Story,"Based on the true story of the kidnapping of teenager Elizabeth Smart,in June 2002, by two people in Salt Lake City, Utah.",/w95QYvg0xLYOawmECjI6oGv6IF.jpg,['TV Movie'],"['TV Movie', 'Drama', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108211.jpg,1,0,0,0,0,0,0,1,0,0,1,0
108213,King of Jazz,"Made during the early years of the movie musical, this exuberant revue was one of the most extravagant, eclectic, and technically ambitious Hollywood productions of its day. Starring the bandleader Paul Whiteman, then widely celebrated as the King of Jazz, the film drew from Broadway variety shows to present a spectacular array of sketches, performances by such acts as the Rhythm Boys (featuring a young Bing Crosby), and orchestral numbers—all lavishly staged by veteran theater director John Murray Anderson.",/2CXh34kZ4AblbpnVIqmPF1vKwti.jpg,['Music'],"['Music', 'Comedy', 'Animation']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108213.jpg,0,1,0,0,0,0,0,0,1,1,0,0
108215,Empty Cradle,"Jane Morgan gives birth to her baby at the hospital. When she wakes up the next morning, the hospital tells her, that her son died at birth. However from ultrasound reading she had before, she knew she was having a girl. Now the hospital is stone-walling her, saying she is just in denial, due to her loss. Now she is trying to fight the system, to find evidence of the apparent mistake by the hospital. Only it wasn't the hospital's mistake. Nurse Rita Donohue is the one who made the switch. She faked a pregnancy to hang on to her roving boyfriend. But she grabbed the wrong baby, her boyfriend wants a son, so now she's faking a second pregnancy, and making plans to get another baby.",/qCOwkA2XSrSqQ9EtVfpWQKfHZVM.jpg,['TV Movie'],"['Drama', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108215.jpg,1,0,0,0,0,0,0,0,0,0,1,0
108220,Star Spangled Rhythm,"Pop, a security guard at Paramount has told his son that he's the head of the studio. When his son arrives in Hollywood on shore leave with his buddies, Pop enlists the aid of the studio's dizzy switchboard operator in pulling off the charade. Things get more complicated when Pop agrees to put together a show for the Navy starring Paramount's top contract players.",/wHhEqEs4eOrYpevBRW87tLbTApy.jpg,['Music'],"['Music', 'Comedy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108220.jpg,0,1,0,0,0,0,0,0,1,0,0,0
108222,Tin Pan Alley,"Songwriters Calhoun and Harrigan get Katie and Lily Blane to introduce a new one. Lily goes to England, and Katy joins her after the boys give a new song to Nora Bayes. All are reunited when the boys, now in the army, show up in England.",/A98sbrtuO5X7HpG3CcH8qJHsLzg.jpg,['Music'],"['Romance', 'Music', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108222.jpg,1,0,0,1,0,0,0,0,1,0,0,0
108224,Whoopee!,"Western sheriff Bob Wells is preparing to marry Sally Morgan; she loves part-Indian Wanenis, whose race is an obstacle. Sally flees the wedding with hypochondriac Henry Williams, who thinks he's just giving her a ride; but she left a note saying they've eloped! Chasing them are jilted Bob, Henry's nurse Mary (who's been trying to seduce him) and others.",/jVggH7wheJahCoQWUzt1CA2KGVN.jpg,['Music'],"['Western', 'Music', 'Comedy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108224.jpg,0,1,0,0,0,0,0,0,1,0,0,0
108237,For the First Time,"In this musical, a tempermental opera singer falls in love with a hearing-impaired young woman.",/onkkyUoSfNtwDMpEPhd6MsL7K2d.jpg,['Music'],"['Music', 'Romance']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108237.jpg,0,0,0,1,0,0,0,0,1,0,0,0
108243,For the Love of Nancy,The parents of an anorexic woman fight to save her life.,/OvdOCxkkdHCbI02WcEKRdj6kNh.jpg,['TV Movie'],"['Drama', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108243.jpg,1,0,0,0,0,0,0,0,0,0,1,0
108248,Friends,"A man values his best friend more than anything else in the world. One day he confesses a dark secret from their childhood to his wife, which is overheard by another. Once the secret gets out, the friendship is destroyed.",/s7YLtazr7adX2YVqhHYSOeZt0qb.jpg,['Family'],"['Comedy', 'Family', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/108248.jpg,1,1,0,0,0,0,0,0,0,0,0,1
